,Unnamed: 0,avgRating,listingBathroomLabel,bathrooms,listingBedLabel,bedrooms,beds,businessHostLabel,city,listingGuestLabel,id,isAutoTranslated,isNewListing,isSuperhost,relaxedFilterLabels,localizedCityName,localizedDistanceText,locationTitle,locationContext,listingName,listingObjType,neighborhood,previewTags,publicAddress,reviewsCount,roomType,roomTypeCategory,roomTypeId,spaceType,starRating,title,avgRatingLocalized,accessibilityLabel,price,qualifier,adults,children,infants,pets
155,155,4.9,1 bath,1.0,2 beds,1,2,,Calgary,4 guests,971991040929606744,False,False,True,,Calgary,,,,"NEW! Howdy! 1BR Western Theme w Rooftop Patio, AC",REGULAR,,[],"Calgary, AB, Canada",59,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Northwest Calgary,4.9 (59),$82 CAD per night,$82 CAD,night,1,0,0,0
156,156,4.63,1 shared bath,1.0,1 bed,1,1,,Calgary,2 guests,1112565006550525549,False,False,False,,Calgary,,,,Marbank - Main floor bedroom U12,REGULAR,,[],"Calgary, AB, Canada",24,Private room,private_room,,Private room,4.5,Room in Northeast Calgary,4.63 (24),$31 CAD per night,$31 CAD,night,1,0,0,0
157,157,4.57,1 bath,1.0,2 beds,1,2,,Calgary,4 guests,899532014813075702,False,False,False,,Calgary,,,,Cozy downtown apartment (Entire Condo+ Parking),REGULAR,,[],"Calgary, AB, Canada",60,Entire home/apt,entire_home,,Apartment,4.5,Apartment in Downtown Calgary,4.57 (60),$100 CAD per night,$100 CAD,night,1,0,0,0
158,158,4.72,2 baths,2.0,3 beds,2,3,,Calgary,6 guests,37971415,False,False,True,,Calgary,,,,Stylish 2BD\2BT Downtown condo w/3 beds & balcony,REGULAR,,[],"Calgary, AB, Canada",272,Entire home/apt,entire_home,,Condo,4.5,Condo in Downtown Calgary,4.72 (272),$105 CAD per night,$105 CAD,night,1,0,0,0
159,159,4.88,1 shared bath,1.0,1 bed,1,1,,Calgary,2 guests,42564766,False,False,True,,Calgary,,,,Ideal Location Cozy Room #2 (short/long Term),REGULAR,,[],"Calgary, AB, Canada",99,Private room,private_room,,Private room,5.0,Room in Southeast Calgary,4.88 (99),$40 CAD per night,$40 CAD,night,1,0,0,0
160,160,5.0,1 bath,1.0,2 beds,1,2,,Calgary,3 guests,1266262345623825142,False,False,True,,Calgary,,,,Centrally located Apartment,REGULAR,,[],"Calgary, AB, Canada",10,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Northwest Calgary,5.0 (10),$105 CAD per night,$105 CAD,night,1,0,0,0
161,161,4.88,1 bath,1.0,3 beds,2,3,,Calgary,4 guests,1210945065136809073,False,False,True,,Calgary,,,,East Village Rooftop & Views!,REGULAR,,[],"Calgary, AB, Canada",8,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Downtown Calgary,4.88 (8),$69 CAD per night,$69 CAD,night,1,0,0,0
162,162,4.94,1 bath,1.0,2 beds,2,2,,Calgary,4 guests,916948601018844265,False,False,True,,Calgary,,,,Cozy 2 BR Basement Suite,REGULAR,,[],"Calgary, AB, Canada",35,Entire home/apt,entire_home,,Home,5.0,Home in Northeast Calgary,4.94 (35),$125 CAD per night,$125 CAD,night,1,0,0,0
163,163,4.88,1 bath,1.0,1 bed,1,1,,Calgary,3 guests,50568383,False,False,True,,Calgary,,,,★Vibrant Stylish & Cozy Waterfront Downtown Apt.★,REGULAR,,[],"Calgary, AB, Canada",177,Entire home/apt,entire_home,,Condo,5.0,Condo in Downtown Calgary,4.88 (177),$78 CAD per night,$78 CAD,night,1,0,0,0
164,164,4.89,1 bath,1.0,2 beds,1,2,,Calgary,4 guests,649139768477644693,False,False,True,,Calgary,,,,Centrally Located Family Friendly Whole House,REGULAR,,[],"Calgary, AB, Canada",79,Entire home/apt,entire_home,,Home,5.0,Home in Southeast Calgary,4.89 (79),$120 CAD per night,$120 CAD,night,1,0,0,0
165,165,4.0,1 bath,1.0,3 beds,2,3,,Calgary,6 guests,919114472338390113,False,False,True,,Calgary,,,,"3 mins to downtown, lower level with central AC",REGULAR,,[],"Calgary, AB, Canada",3,Entire home/apt,entire_home,,Home,4.0,Home in Northeast Calgary,4.0 (3),$87 CAD per night,$87 CAD,night,1,0,0,0
166,166,4.96,1 bath,1.0,3 beds,2,3,,Calgary,6 guests,29150692,False,False,True,,Calgary,,,,Mayland heights get away 10 minutes from DT,REGULAR,,[],"Calgary, AB, Canada",50,Entire home/apt,entire_home,,Guest suite,5.0,Guest suite in Northeast Calgary,4.96 (50),$105 CAD per night,$105 CAD,night,1,0,0,0
167,167,4.85,1 bath,1.0,1 bed,1,1,,Calgary,2 guests,24000649,False,False,False,,Calgary,,,,"Great Location in Chinatown, Walk to Shopping",REGULAR,,[],"Calgary, AB, Canada",255,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Downtown Calgary,4.85 (255),$59 CAD per night,$59 CAD,night,1,0,0,0
168,168,4.76,1 bath,1.0,1 bed,1,1,,Calgary,3 guests,24535338,False,False,True,,Calgary,,,,1 Bed + 1 Bath Riverside Bliss In Downtown Calgary,REGULAR,,[],"Calgary, AB, Canada",297,Entire home/apt,entire_home,,Condo,5.0,Condo in Downtown Calgary,4.76 (297),$68 CAD per night,$68 CAD,night,1,0,0,0
169,169,4.8,1 shared bath,1.0,1 bed,1,1,,Calgary,2 guests,1218020206516290251,False,False,False,,Calgary,,,,EW - upstair erinwoods bedroom m11,REGULAR,,[],"Calgary, AB, Canada",5,Private room,private_room,,Private room,5.0,Room in Southeast Calgary,4.8 (5),$30 CAD per night,$30 CAD,night,1,0,0,0
170,170,4.73,1 private bath,1.0,1 bed,1,1,,Calgary,2 guests,1245694421540137017,False,False,True,,Calgary,,,,Peaceful Master Room with Private Bathroom,REGULAR,,[],"Calgary, AB, Canada",15,Private room,private_room,,Private room,5.0,Room in Northwest Calgary,4.73 (15),$45 CAD per night,$45 CAD,night,1,0,0,0
171,171,4.84,1 shared bath,1.0,,1,0,,Calgary,1 guest,1162275889442371895,False,False,True,,Calgary,,,,Cute Room at Lola's Place,REGULAR,,[],"Calgary, AB, Canada",43,Private room,private_room,,Private room,5.0,Room in Southeast Calgary,4.84 (43),$40 CAD per night,$40 CAD,night,1,0,0,0
172,172,4.98,1 bath,1.0,2 beds,1,2,,Calgary,4 guests,787632414733050358,False,False,True,,Calgary,,,,"Luxe Suite: Near Stampede, Downtown & Inglewood",REGULAR,,[],"Calgary, AB, Canada",88,Entire home/apt,entire_home,,Guest suite,5.0,Guest suite in Southeast Calgary,4.98 (88),$79 CAD per night,$79 CAD,night,1,0,0,0
173,173,4.86,1 bath,1.0,2 beds,1,2,,Calgary,3 guests,721673252230939700,False,False,True,,Calgary,,,,"Stylish Sunrise Sanctuary. Parking, Dining & More",REGULAR,,[],"Calgary, AB, Canada",85,Entire home/apt,entire_home,,Condo,5.0,Condo in Beltline,4.86 (85),$75 CAD per night,$75 CAD,night,1,0,0,0
174,174,4.93,1.5 baths,1.5,4 beds,3,4,,Calgary,6 guests,645923638266105904,False,False,True,,Calgary,,,,Three bedroom home in vibrant Inglewood,REGULAR,,[],"Calgary, AB, Canada",89,Entire home/apt,entire_home,,Home,5.0,Home in Southeast Calgary,4.93 (89),$100 CAD per night,$100 CAD,night,1,0,0,0
175,175,5.0,1 bath,1.0,2 beds,1,2,,Calgary,3 guests,1197902668633211425,False,False,True,,Calgary,,,,5 min Walk to Stampede | King Bed | Sofa Bed | AC,REGULAR,,[],"Calgary, AB, Canada",19,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Downtown Calgary,5.0 (19),$91 CAD per night,$91 CAD,night,1,0,0,0
176,176,4.96,1 bath,1.0,2 beds,1,2,,Calgary,4 guests,882717016243097239,False,False,True,,Calgary,,,,2 Min Walk To Stampede! Entire Condo + Parking,REGULAR,,[],"Calgary, AB, Canada",288,Entire home/apt,entire_home,,Condo,5.0,Condo in Beltline,4.96 (288),$115 CAD per night,$115 CAD,night,1,0,0,0
177,177,,1 bath,1.0,2 beds,1,2,,Calgary,5 guests,1268937702176376853,False,False,False,,Calgary,,,,Sage on the Bow,REGULAR,,[],"Calgary, AB, Canada",1,Entire home/apt,entire_home,,Apartment,,Apartment in Northeast Calgary,,$131 CAD per night,$131 CAD,night,1,0,0,0
178,178,4.81,1 bath,1.0,2 beds,1,2,,Calgary,4 guests,1186392617952627760,False,False,True,,Calgary,,,,Unique Suite in Historic Ramsay By Stampede,REGULAR,,[],"Calgary, AB, Canada",16,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Southeast Calgary,4.81 (16),$62 CAD per night,$62 CAD,night,1,0,0,0
179,179,4.91,1 bath,1.0,2 beds,1,2,,Calgary,4 guests,54071557,False,False,True,,Calgary,,,,"Funky 1 BR Century Home-Near DT, C-train",REGULAR,,[],"Calgary, AB, Canada",116,Entire home/apt,entire_home,,Home,5.0,Home in Northeast Calgary,4.91 (116),$131 CAD per night,$131 CAD,night,1,0,0,0
180,180,4.87,1 bath,1.0,3 beds,2,3,,Calgary,4 guests,874926904381014244,False,False,True,,Calgary,,,,Exquisite 2 Bed Condo near DT Core W/Free Parking,REGULAR,,[],"Calgary, AB, Canada",85,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Northwest Calgary,4.87 (85),$106 CAD per night,$106 CAD,night,1,0,0,0
181,181,,1 bath,1.0,2 beds,1,2,,Calgary,4 guests,1342396945882963454,False,True,True,,Calgary,,,,5 Min to C-Train  » No Cleaning Fee » Parking,REGULAR,,[],"Calgary, AB, Canada",0,Entire home/apt,entire_home,,Apartment,,Apartment in Southwest Calgary,New,$93 CAD per night,$93 CAD,night,1,0,0,0
182,182,,1 bath,1.0,1 bed,1,1,,Calgary,2 guests,1320376517205412242,False,True,True,,Calgary,,,,King Bed | DT Views | UG Park | Walk to Saddledome,REGULAR,,[],"Calgary, AB, Canada",2,Entire home/apt,entire_home,,Apartment,,Apartment in Beltline,New,$115 CAD per night,$115 CAD,night,1,0,0,0
183,183,4.92,1 bath,1.0,2 beds,2,2,,Calgary,3 guests,29835445,False,False,True,,Calgary,,,,The Saddledome Suite | Urban & Inviting,REGULAR,,[],"Calgary, AB, Canada",119,Entire home/apt,entire_home,,Condo,5.0,Condo in Downtown Calgary,4.92 (119),$125 CAD per night,$125 CAD,night,1,0,0,0
184,184,5.0,1 bath,1.0,2 beds,1,2,,Calgary,4 guests,1287774573187676814,False,False,True,,Calgary,,,,"Modern Urban Condo DT, FastWiFi, Free Parking,BMO",REGULAR,,[],"Calgary, AB, Canada",7,Entire home/apt,entire_home,,Condo,5.0,Condo in Beltline,5.0 (7),$128 CAD per night,$128 CAD,night,1,0,0,0
185,185,4.94,2.5 baths,2.5,6 beds,5,6,,Calgary,10 guests,1094531593470221788,False,False,True,,Calgary,,,,The Experience - Pool Hot Tub Theater Games Rm Pub,REGULAR,,[],"Calgary, AB, Canada",17,Entire home/apt,entire_home,,Home,5.0,Home in Northeast Calgary,4.94 (17),$536 CAD per night,$536 CAD,night,1,0,0,0
186,186,4.97,1 bath,1.0,2 beds,1,2,,Calgary,4 guests,926762831470468568,False,False,True,,Calgary,,,,Saddledome*Gym*A/C*Balcony*Self Check In*Workspac,REGULAR,,[],"Calgary, AB, Canada",58,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Beltline,4.97 (58),$113 CAD per night,$113 CAD,night,1,0,0,0
187,187,4.93,1.5 baths,1.5,1 bed,1,1,,Calgary,2 guests,1274172276489677293,False,False,True,,Calgary,,,,Private bedroom in a shared house,REGULAR,,[],"Calgary, AB, Canada",15,Private room,private_room,,Private room,5.0,Room in Southeast Calgary,4.93 (15),$60 CAD per night,$60 CAD,night,1,0,0,0
188,188,5.0,2 baths,2.0,2 beds,2,2,,Calgary,4 guests,824333726270686193,False,False,True,,Calgary,,,,Cozy & Chic | King Bed + Parking,REGULAR,,[],"Calgary, AB, Canada",9,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Downtown Calgary,5.0 (9),$149 CAD per night,$149 CAD,night,1,0,0,0
189,189,4.95,1 bath,1.0,3 beds,3,3,,Calgary,6 guests,1174797965175322774,False,False,True,,Calgary,,,,Trendy Unit Close To Downtown,REGULAR,,[],"Calgary, AB, Canada",19,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Southeast Calgary,4.95 (19),$79 CAD per night,$79 CAD,night,1,0,0,0
190,190,4.67,1 bath,1.0,1 bed,1,1,,Calgary,2 guests,1200773641614025946,False,False,False,,Calgary,,,,Stunning Views from Central 1BR Condo,REGULAR,,[],"Calgary, AB, Canada",18,Entire home/apt,entire_home,,Apartment,4.5,Apartment in Downtown Calgary,4.67 (18),$65 CAD per night,$65 CAD,night,1,0,0,0
191,191,4.96,1 bath,1.0,2 beds,1,2,,Calgary,4 guests,40341889,False,False,True,,Calgary,,,,Clean and Comfortable Lower Level of Bungalow.,REGULAR,,[],"Calgary, AB, Canada",95,Entire home/apt,entire_home,,Bungalow,5.0,Bungalow in Southwest Calgary,4.96 (95),$53 CAD per night,$53 CAD,night,1,0,0,0
192,192,5.0,2 baths,2.0,2 beds,2,2,,Calgary,4 guests,1295032338272340570,False,False,True,,Calgary,,,,Penthouse 2BR w Stampede & BMO,REGULAR,,[],"Calgary, AB, Canada",5,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Beltline,5.0 (5),$127 CAD per night,$127 CAD,night,1,0,0,0
193,193,4.8,1 bath,1.0,1 bed,1,1,,Calgary,2 guests,15585530,False,False,True,,Calgary,,,,"BMO CENTRE & DT |BRIGHT & COZY| 1BD w/ AC, PARKING",REGULAR,,[],"Calgary, AB, Canada",271,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Beltline,4.8 (271),$65 CAD per night,$65 CAD,night,1,0,0,0
194,194,5.0,1 bath,1.0,2 beds,1,2,,Calgary,4 guests,1208678387984121656,False,False,False,,Calgary,,,,Modern Inner City Guest Suite,REGULAR,,[],"Calgary, AB, Canada",4,Entire home/apt,entire_home,,Guest suite,5.0,Guest suite in Northeast Calgary,5.0 (4),$81 CAD per night,$81 CAD,night,1,0,0,0
195,195,4.77,1 bath,1.0,3 beds,2,3,,Calgary,6 guests,650166548744337772,False,False,True,,Calgary,,,,"Spacious 2 BR condo near Saddledome, UG Park, A/C",REGULAR,,[],"Calgary, AB, Canada",147,Entire home/apt,entire_home,,Condo,5.0,Condo in Downtown Calgary,4.77 (147),$100 CAD per night,$100 CAD,night,1,0,0,0
196,196,4.8,1 bath,1.0,1 bed,1,1,,Calgary,4 guests,1002278026852875020,False,False,True,,Calgary,,,,Modern bright & spacious suite,REGULAR,,[],"Calgary, AB, Canada",30,Entire home/apt,entire_home,,Guest suite,5.0,Guest suite in Southeast Calgary,4.8 (30),$69 CAD per night,$69 CAD,night,1,0,0,0
197,197,4.96,1 shared bath,1.0,1 bed,1,1,,Calgary,1 guest,836456807159313156,False,False,True,,Calgary,,,,Spacious private room in bungalow,REGULAR,,[],"Calgary, AB, Canada",26,Private room,private_room,,Private room,5.0,Room in Southeast Calgary,4.96 (26),$48 CAD per night,$48 CAD,night,1,0,0,0
198,198,,1 bath,1.0,1 bed,1,1,,Calgary,2 guests,1342711306994497391,False,True,False,,Calgary,,,,Bright Mount Royal 1 bedroom,REGULAR,,[],"Calgary, AB, Canada",0,Entire home/apt,entire_home,,Apartment,,Apartment in Southwest Calgary,New,$52 CAD per night,$52 CAD,night,1,0,0,0
199,199,4.9,1 bath,1.0,2 beds,1,2,,Calgary,3 guests,1156679012250843128,False,False,True,,Calgary,,,,Mins to Saddledome | Rooftop Patio | Sofa Bed,REGULAR,,[],"Calgary, AB, Canada",10,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Northwest Calgary,4.9 (10),$87 CAD per night,$87 CAD,night,1,0,0,0
200,200,4.84,1 bath,1.0,2 beds,0,2,,Calgary,3 guests,36314346,False,False,True,,Calgary,,,,Cozy Suite In The Heart Of Bridgeland - BL246108,REGULAR,,[],"Calgary, AB, Canada",268,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Northeast Calgary,4.84 (268),$62 CAD per night,$62 CAD,night,1,0,0,0
201,201,4.95,1 bath,1.0,1 bed,1,1,,Calgary,2 guests,742747938616966708,False,False,True,,Calgary,,,,Charming suite minutes to DT,REGULAR,,[],"Calgary, AB, Canada",20,Entire home/apt,entire_home,,Loft,5.0,Loft in Northeast Calgary,4.95 (20),$150 CAD per night,$150 CAD,night,1,0,0,0
202,202,4.95,1 bath,1.0,1 bed,1,1,,Calgary,2 guests,1143371712266502884,False,False,True,,Calgary,,,,Cute Inner City Haven with Country-like Serenity,REGULAR,,[],"Calgary, AB, Canada",20,Entire home/apt,entire_home,,Home,5.0,Home in Northeast Calgary,4.95 (20),$90 CAD per night,$90 CAD,night,1,0,0,0
203,203,4.93,1 bath,1.0,2 beds,1,2,,Calgary,4 guests,855351187946523377,False,False,True,,Calgary,,,,Steps from downtown Calgary,REGULAR,,[],"Calgary, AB, Canada",184,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Northwest Calgary,4.93 (184),$100 CAD per night,$100 CAD,night,1,0,0,0
204,204,,1 bath,1.0,1 bed,1,1,,Calgary,2 guests,1325634411764993748,False,True,True,,Calgary,,,,Chic Studio Minutes to Downtown,REGULAR,,[],"Calgary, AB, Canada",0,Entire home/apt,entire_home,,Apartment,,Apartment in Southeast Calgary,New,$63 CAD per night,$63 CAD,night,1,0,0,0
205,205,4.94,1 bath,1.0,1 bed,1,1,,Calgary,2 guests,671115779168748813,False,False,True,,Calgary,,,,Modern suite overlooking downtown,REGULAR,,[],"Calgary, AB, Canada",69,Entire home/apt,entire_home,,Guest suite,5.0,Guest suite in Northeast Calgary,4.94 (69),$90 CAD per night,$90 CAD,night,1,0,0,0
206,206,5.0,2 baths,2.0,3 beds,2,3,,Calgary,6 guests,1244010569264740702,False,False,True,,Calgary,,,,Upscale Modern Central Unit DT Fast WiFi UG parkin,REGULAR,,[],"Calgary, AB, Canada",3,Entire home/apt,entire_home,,Condo,5.0,Condo in Northeast Calgary,5.0 (3),$122 CAD per night,$122 CAD,night,1,0,0,0
207,207,4.7,1 bath,1.0,1 bed,1,1,,Calgary,2 guests,843713620867348482,False,False,False,,Calgary,,,,Vibrant location cozy unit,REGULAR,,[],"Calgary, AB, Canada",30,Entire home/apt,entire_home,,Apartment,4.5,Apartment in Northwest Calgary,4.7 (30),$89 CAD per night,$89 CAD,night,1,0,0,0
208,208,4.93,1 bath,1.0,1 bed,1,1,,Calgary,3 guests,557341007928750082,False,False,True,,Calgary,,,,"Mid Century Zen Suite. 1 BR. Near DT, C-train.",REGULAR,,[],"Calgary, AB, Canada",136,Entire home/apt,entire_home,,Home,5.0,Home in Northeast Calgary,4.93 (136),$80 CAD per night,$80 CAD,night,1,0,0,0
209,209,4.9,1 bath,1.0,3 beds,1,3,,Calgary,4 guests,35045130,False,False,True,,Calgary,,,,Modern Condo W/ Saddledome + Bow River View,REGULAR,,[],"Calgary, AB, Canada",678,Entire home/apt,entire_home,,Condo,5.0,Condo in Downtown Calgary,4.9 (678),$71 CAD per night,$71 CAD,night,1,0,0,0
210,210,4.7,1 bath,1.0,1 bed,1,1,,Calgary,2 guests,878149958164235510,False,False,False,,Calgary,,,,Great Location in Bridgeland Feel at Home Vibes,REGULAR,,[],"Calgary, AB, Canada",23,Entire home/apt,entire_home,,Apartment,4.5,Apartment in Northeast Calgary,4.7 (23),$77 CAD per night,$77 CAD,night,1,0,0,0
211,211,4.76,1 bath,1.0,1 bed,0,1,,Calgary,2 guests,1251776682737775928,False,False,True,,Calgary,,,,Zen Mood Sudio - City skyline views,REGULAR,,[],"Calgary, AB, Canada",21,Entire home/apt,entire_home,,Condo,5.0,Condo in Downtown Calgary,4.76 (21),$98 CAD per night,$98 CAD,night,1,0,0,0
212,212,5.0,1 bath,1.0,2 beds,1,2,,Calgary,3 guests,1282920764238135389,False,False,True,,Calgary,,,,Cityscape: Your Urban Retreat,REGULAR,,[],"Calgary, AB, Canada",14,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Northwest Calgary,5.0 (14),$103 CAD per night,$103 CAD,night,1,0,0,0
213,213,4.93,2 baths,2.0,5 beds,3,5,,Calgary,8 guests,675414407656597463,False,False,True,,Calgary,,,,Lovely 3BR unit in the heart of Calgary,REGULAR,,[],"Calgary, AB, Canada",208,Entire home/apt,entire_home,,Condo,5.0,Condo in Northeast Calgary,4.93 (208),$138 CAD per night,$138 CAD,night,1,0,0,0
214,214,4.97,2 baths,2.0,1 bed,1,1,,Calgary,4 guests,873415992299458215,False,False,True,,Calgary,,,,Trendy Condo Near DT & River w Underground Parking,REGULAR,,[],"Calgary, AB, Canada",94,Entire home/apt,entire_home,,Condo,5.0,Condo in Southeast Calgary,4.97 (94),$99 CAD per night,$99 CAD,night,1,0,0,0
215,215,4.81,1 bath,1.0,2 beds,1,2,,Calgary,4 guests,1253637198017205657,False,False,True,,Calgary,,,,"Trendy Highrise DT Apt, Stampede, UG Parking/Wifi",REGULAR,,[],"Calgary, AB, Canada",21,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Northwest Calgary,4.81 (21),$91 CAD per night,$91 CAD,night,1,0,0,0
216,216,5.0,1 bath,1.0,1 bed,1,1,,Calgary,2 guests,900079338487869594,False,False,False,,Calgary,,,,Modern Downtown Condo in Historic Bridgeland!,REGULAR,,[],"Calgary, AB, Canada",5,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Northwest Calgary,5.0 (5),$90 CAD per night,$90 CAD,night,1,0,0,0
217,217,4.96,1 bath,1.0,2 beds,1,2,,Calgary,4 guests,1095095188183358457,False,False,True,,Calgary,,,,Modern TOP Floor Suite | FREE Parking | FAST Wi-Fi,REGULAR,,[],"Calgary, AB, Canada",82,Entire home/apt,entire_home,,Condo,5.0,Condo in Northwest Calgary,4.96 (82),$110 CAD per night,$110 CAD,night,1,0,0,0
218,218,4.89,2 baths,2.0,2 beds,2,2,,Calgary,4 guests,1290305296580316283,False,False,True,,Calgary,,,,Sub-Penthouse •  Panoramic Views • Gym • Parking,REGULAR,,[],"Calgary, AB, Canada",18,Entire home/apt,entire_home,,Condo,5.0,Condo in Beltline,4.89 (18),$177 CAD per night,$177 CAD,night,1,0,0,0
219,219,4.9,2 baths,2.0,2 beds,2,2,,Calgary,4 guests,15242107,False,False,False,,Calgary,,,,Executive Luxury Penthouse  With River/City Views,REGULAR,,[],"Calgary, AB, Canada",304,Entire home/apt,entire_home,,Condo,5.0,Condo in Downtown Calgary,4.9 (304),$139 CAD per night,$139 CAD,night,1,0,0,0
220,220,4.98,1 bath,1.0,1 bed,1,1,,Calgary,3 guests,1017444351066240000,False,False,True,,Calgary,,,,Birdhouse: 1 bd Apt in E Village,REGULAR,,[],"Calgary, AB, Canada",40,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Downtown Calgary,4.98 (40),$82 CAD per night,$82 CAD,night,1,0,0,0
221,221,4.92,1 bath,1.0,3 beds,2,3,,Calgary,6 guests,1290001804888495296,False,False,True,,Calgary,,,,"2BR condo DT near Saddledome, UG parking, AC",REGULAR,,[],"Calgary, AB, Canada",13,Entire home/apt,entire_home,,Condo,5.0,Condo in Downtown Calgary,4.92 (13),$100 CAD per night,$100 CAD,night,1,0,0,0
222,222,4.97,1 bath,1.0,1 bed,1,1,,Calgary,3 guests,1120610121960582771,False,False,True,,Calgary,,,,Bright Spacious Suite | FREE Parking | FAST Wi-Fi,REGULAR,,[],"Calgary, AB, Canada",61,Entire home/apt,entire_home,,Condo,5.0,Condo in Northwest Calgary,4.97 (61),$107 CAD per night,$107 CAD,night,1,0,0,0
223,223,4.9,1 bath,1.0,2 beds,1,2,,Calgary,3 guests,926069526431951724,False,False,False,,Calgary,,,,Cozy Urban 1BRin Central Calgary,REGULAR,,[],"Calgary, AB, Canada",30,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Northwest Calgary,4.9 (30),$94 CAD per night,$94 CAD,night,1,0,0,0
224,224,4.96,1 bath,1.0,2 beds,1,2,,Calgary,4 guests,1158251735506872828,False,False,True,,Calgary,,,,Downtown Calgary Oasis,REGULAR,,[],"Calgary, AB, Canada",68,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Northwest Calgary,4.96 (68),$101 CAD per night,$101 CAD,night,1,0,0,0
225,225,4.94,1 bath,1.0,2 beds,2,2,,Calgary,4 guests,549555344468380807,False,False,True,,Calgary,,,,Inglewood Condo - 12 min walk to Saddledome/10 DT,REGULAR,,[],"Calgary, AB, Canada",77,Entire home/apt,entire_home,,Condo,5.0,Condo in Southeast Calgary,4.94 (77),$89 CAD per night,$89 CAD,night,1,0,0,0
226,226,4.88,2 baths,2.0,4 beds,3,4,,Calgary,8 guests,695690577061211023,False,False,True,,Calgary,,,,Modern 3BR unit in the heart of Calgary,REGULAR,,[],"Calgary, AB, Canada",224,Entire home/apt,entire_home,,Condo,5.0,Condo in Northeast Calgary,4.88 (224),$162 CAD per night,$162 CAD,night,1,0,0,0
227,227,,2 baths,2.0,2 beds,2,2,,Calgary,4 guests,1341425533407209653,False,True,False,,Calgary,,,,Castella Artiso • 2BR • Free Parking • Downtown,REGULAR,,[],"Calgary, AB, Canada",0,Entire home/apt,entire_home,,Condo,,Condo in Downtown Calgary,New,$98 CAD per night,$98 CAD,night,1,0,0,0
228,228,,1 shared bath,1.0,1 bed,1,1,,Calgary,2 guests,1218687631746385770,False,False,False,,Calgary,,,,EW3- bedroom,REGULAR,,[],"Calgary, AB, Canada",1,Private room,private_room,,Private room,,Room in Southeast Calgary,,$30 CAD per night,$30 CAD,night,1,0,0,0
229,229,4.9,1 bath,1.0,1 bed,1,1,,Calgary,2 guests,1000285367917404160,False,False,True,,Calgary,,,,Plush & Comfy Suite • Downtown Calgary,REGULAR,,[],"Calgary, AB, Canada",62,Entire home/apt,entire_home,,Condo,5.0,Condo in Northwest Calgary,4.9 (62),$96 CAD per night,$96 CAD,night,1,0,0,0
230,230,,0 shared baths,0.0,1 bed,1,1,,Calgary,2 guests,1336997702359487871,False,True,False,,Calgary,,,,Dee's  King-Size Comfort!,REGULAR,,[],"Calgary, AB, Canada",1,Private room,private_room,,Hotel room,,Hotel in Southwest Calgary,New,$69 CAD per night,$69 CAD,night,1,0,0,0
231,231,4.78,1 private bath,1.0,2 beds,1,2,,Calgary,2 guests,8348715,False,False,True,,Calgary,,,,Quiet room in downtown Calgary,REGULAR,,[],"Calgary, AB, Canada",281,Private room,private_room,,Private room,5.0,Room in Southeast Calgary,4.78 (281),$53 CAD per night,$53 CAD,night,1,0,0,0
232,232,,2 shared baths,2.0,3 beds,1,3,,Calgary,5 guests,1341543032384227800,False,True,False,,Calgary,,,,Bedroom + private living room DT,REGULAR,,[],"Calgary, AB, Canada",0,Private room,private_room,,Private room,,Room in Northwest Calgary,New,$31 CAD per night,$31 CAD,night,1,0,0,0
233,233,,2 shared baths,2.0,1 bed,1,1,,Calgary,2 guests,1334983028977739585,False,True,False,,Calgary,,,,Spacious BR DT with hot tub,REGULAR,,[],"Calgary, AB, Canada",0,Private room,private_room,,Private room,,Room in Northwest Calgary,New,$43 CAD per night,$43 CAD,night,1,0,0,0
234,234,,2 baths,2.0,2 beds,2,2,,Calgary,4 guests,1326986808356349185,False,True,False,,Calgary,,,,The Neon - Stylish 2 BR · 2 Bath · Central,REGULAR,,[],"Calgary, AB, Canada",0,Entire home/apt,entire_home,,Condo,,Condo in Downtown Calgary,New,$94 CAD per night,$94 CAD,night,1,0,0,0
235,235,4.82,1 private bath,1.0,1 bed,1,1,,Calgary,1 guest,1063136493847645432,False,False,True,,Calgary,,,,"a cozy, quiet and secure place.",REGULAR,,[],"Calgary, AB, Canada",114,Private room,private_room,,Private room,5.0,Room in Southeast Calgary,4.82 (114),$45 CAD per night,$45 CAD,night,1,0,0,0
